SaO2,EMG,NEW AIR,ABDO RES,Start Time,End Time,Apnea/Hypopnea
96.00254317031627,-0.7626424560424945,-3.884329612604811,0.045047512036470796,0,30,0
95.59889117774232,-0.944287836035027,-2.8916219934023313,0.053654893581055366,30,60,0
76.14607970295786,-0.6664868500204532,-1.0511585783593504,-0.010118614633443157,60,90,0
85.46883344777616,-0.8946683755511269,-4.377483364170387,0.025208240792672188,90,120,0
96.53640548307536,-0.8323672913462664,-1.5001461519104697,0.044842371422443524,120,150,0
96.4061951628902,-0.7341462559616541,-2.5566363982422446,0.01832911979085752,150,180,0
96.87495231555658,-0.8548796979687483,-3.639737101348137,0.12037855003498305,180,210,0
96.09369039444573,-0.9471934425963047,-2.8903510974142943,-0.017378295975744622,210,240,0
96.28900587472344,-0.8332313987883445,-2.1776341683288316,0.09403352369758357,240,270,0
96.09369039444573,-0.9519172885233292,-2.797447406182614,0.055966281657449705,270,300,0
95.66399633783477,-0.7767023531332596,-1.6413412685295006,0.04734193920762018,300,330,0
96.08066936242723,-0.729710647673588,-4.090830315548627,0.019753840994759134,330,360,0
84.01037613488978,-0.8243236914960533,-1.9739353018755612,0.017776635819571725,360,390,0
95.39055466544596,-0.8244587581536337,-3.1953607307154908,0.06952407692465415,390,420,0
96.328068970779,-0.868903653912256,-3.028019698495678,-0.01816996954614391,420,450,0
95.63795427379773,-0.8568454528009901,-4.209231176665672,0.06769461411021575,450,480,0
95.70305943389032,-0.8748118469562286,-2.4980011622519602,0.030845428799145837,480,510,0
94.10147249561305,-0.8672879490775629,-2.647427144288329,-0.014667282035972137,510,540,0
95.16919712113122,-0.8541685539890201,-2.0797625047419763,0.060434610312910676,540,570,0
95.31242847333488,-0.8344457964795786,-2.7824126769951736,0.03704615981388761,570,600,0
95.36451260140895,-0.8614346489509909,-1.801241764489527,0.04507889307568024,600,630,0
95.85931181811247,-0.855847526006064,-3.515577708311746,0.01979310629977098,630,660,0
95.33847053737193,-0.8355335231100073,-2.822805836733919,0.031030364016699445,660,690,0
95.31242847333488,-0.8161225402267606,-1.4981729573427274,0.01567611650204424,690,720,0
95.11711299305716,-0.8608924315986584,-1.9986203717448168,0.03315173542792687,720,750,0
